feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000226169,0.0,0.0,1.0,1.0,ENSG00000226169
ENSG00000226193,0.0,0.0,1.0,1.0,SYNE1-AS2
ENSG00000276647,0.0,0.0,1.0,1.0,KRTAP12-5P
ENSG00000276601,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276602,0.0,0.0,1.0,1.0,ENSG00000276602
ENSG00000276603,0.0,0.0,1.0,1.0,ENSG00000276603
ENSG00000276605,0.0,0.0,1.0,1.0,LOC100419615
ENSG00000276609,0.0,0.0,1.0,1.0,ENSG00000276609
ENSG00000276610,0.0,0.0,1.0,1.0,SNORD64
ENSG00000276612,0.0,0.0,1.0,1.0,ENSG00000276612
ENSG00000276614,0.0,0.0,1.0,1.0,ENSG00000276614
ENSG00000276619,0.0,0.0,1.0,1.0,ENSG00000276619
ENSG00000276621,0.0,0.0,1.0,1.0,ENSG00000276621
ENSG00000261421,0.0,0.0,1.0,1.0,ENSG00000261421
ENSG00000226148,0.0,0.0,1.0,1.0,SLC25A39P1
ENSG00000226153,0.0,0.0,1.0,1.0,CHP1P3
ENSG00000226157,0.0,0.0,1.0,1.0,OR52E3P
ENSG00000226194,0.0,0.0,1.0,1.0,LINC02519
ENSG00000226197,0.0,0.0,1.0,1.0,LOC105375977
ENSG00000226199,0.0,0.0,1.0,1.0,ENSG00000226199
ENSG00000226202,0.0,0.0,1.0,1.0,ENSG00000226202
ENSG00000226203,0.0,0.0,1.0,1.0,LINC01733
ENSG00000226204,0.0,0.0,1.0,1.0,ENSG00000226204
ENSG00000226206,0.0,0.0,1.0,1.0,ENSG00000226206
ENSG00000226207,0.0,0.0,1.0,1.0,ENSG00000226207
ENSG00000226208,0.0,0.0,1.0,1.0,ENSG00000226208
ENSG00000226209,0.0,0.0,1.0,1.0,RBISP1
ENSG00000226211,0.0,0.0,1.0,1.0,ENSG00000226211
ENSG00000261426,0.0,0.0,1.0,1.0,ENSG00000261426
ENSG00000276633,0.0,0.0,1.0,1.0,ENSG00000276633
ENSG00000276635,0.0,0.0,1.0,1.0,ENSG00000276635
ENSG00000276637,0.0,0.0,1.0,1.0,ENSG00000276637
ENSG00000276638,0.0,0.0,1.0,1.0,ENSG00000276638
ENSG00000226172,0.0,0.0,1.0,1.0,ENSG00000226172
ENSG00000226181,0.0,0.0,1.0,1.0,ENSG00000226181
ENSG00000226183,0.0,0.0,1.0,1.0,RANP7
ENSG00000226185,0.0,0.0,1.0,1.0,TRIM64FP
ENSG00000226191,0.0,0.0,1.0,1.0,CLK3P2
ENSG00000261418,0.0,0.0,1.0,1.0,HERC2P6
ENSG00000167889,0.0,0.0,1.0,1.0,MGAT5B
ENSG00000261419,0.0,0.0,1.0,1.0,PLA2G10DP
ENSG00000167910,0.0,0.0,1.0,1.0,CYP7A1
ENSG00000226141,0.0,0.0,1.0,1.0,ENSG00000226141
ENSG00000226142,0.0,0.0,1.0,1.0,RPL35P8
ENSG00000226143,0.0,0.0,1.0,1.0,ENSG00000226143
ENSG00000226093,0.0,0.0,1.0,1.0,RPS28P8
ENSG00000226094,0.0,0.0,1.0,1.0,RPL7P3
ENSG00000226096,0.0,0.0,1.0,1.0,ENSG00000226096
ENSG00000226097,0.0,0.0,1.0,1.0,LOC101927769
ENSG00000226158,0.0,0.0,1.0,1.0,CLCP2
ENSG00000226159,0.0,0.0,1.0,1.0,LINC01375
ENSG00000261411,0.0,0.0,1.0,1.0,ENSG00000261411
ENSG00000226119,0.0,0.0,1.0,1.0,C3orf49P1
ENSG00000226125,0.0,0.0,1.0,1.0,LINC01907
ENSG00000261416,0.0,0.0,1.0,1.0,CORO1A-AS1
ENSG00000276668,0.0,0.0,1.0,1.0,ENSG00000276668
ENSG00000276669,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276626,0.0,0.0,1.0,1.0,7SK
ENSG00000276627,0.0,0.0,1.0,1.0,ENSG00000276627
ENSG00000276631,0.0,0.0,1.0,1.0,ENSG00000276631
ENSG00000276632,0.0,0.0,1.0,1.0,ENSG00000276632
ENSG00000226083,0.0,0.0,1.0,1.0,SLC39A12-AS1
ENSG00000263377,0.0,0.0,1.0,1.0,ENSG00000263377
ENSG00000261405,0.0,0.0,1.0,1.0,CHEK2P6
ENSG00000261409,0.0,0.0,1.0,1.0,ENSG00000261409
ENSG00000276639,0.0,0.0,1.0,1.0,MIR7154
ENSG00000276641,0.0,0.0,1.0,1.0,MIR6769A
ENSG00000276642,0.0,0.0,1.0,1.0,LOC124900455
ENSG00000276643,0.0,0.0,1.0,1.0,LOC124901524
ENSG00000226128,0.0,0.0,1.0,1.0,RPL26P9
ENSG00000226130,0.0,0.0,1.0,1.0,ENSG00000226130
ENSG00000261410,0.0,0.0,1.0,1.0,CDH13-AS1
ENSG00000226133,0.0,0.0,1.0,1.0,LINC02794
ENSG00000226134,0.0,0.0,1.0,1.0,ENSG00000226134
ENSG00000226140,0.0,0.0,1.0,1.0,LINC02654
ENSG00000167945,0.0,0.0,1.0,1.0,ENSG00000167945
ENSG00000167971,0.0,0.0,1.0,1.0,CASKIN1
ENSG00000276659,0.0,0.0,1.0,1.0,ENSG00000276659
ENSG00000276661,0.0,0.0,1.0,1.0,ENSG00000276661
ENSG00000276662,0.0,0.0,1.0,1.0,DDX20P1
ENSG00000276664,0.0,0.0,1.0,1.0,ENSG00000276664
ENSG00000226102,0.0,0.0,1.0,1.0,SEPTIN7P3
ENSG00000226107,0.0,0.0,1.0,1.0,RPL36AP54
ENSG00000226108,0.0,0.0,1.0,1.0,RAB28P1
ENSG00000226110,0.0,0.0,1.0,1.0,ENSG00000226110
ENSG00000226112,0.0,0.0,1.0,1.0,FCF1P4
ENSG00000226113,0.0,0.0,1.0,1.0,ENSG00000226113
ENSG00000226114,0.0,0.0,1.0,1.0,NDUFB4P5
ENSG00000226115,0.0,0.0,1.0,1.0,ENSG00000226115
ENSG00000226116,0.0,0.0,1.0,1.0,USP9YP6
ENSG00000226075,0.0,0.0,1.0,1.0,PHKG1P1
ENSG00000226078,0.0,0.0,1.0,1.0,ENSG00000226078
ENSG00000226079,0.0,0.0,1.0,1.0,ENSG00000226079
ENSG00000226032,0.0,0.0,1.0,1.0,ENSG00000226032
ENSG00000226036,0.0,0.0,1.0,1.0,RFKP5
ENSG00000226037,0.0,0.0,1.0,1.0,LINC01040
ENSG00000226041,0.0,0.0,1.0,1.0,ENSG00000226041
ENSG00000226091,0.0,0.0,1.0,1.0,LINC00937
ENSG00000226092,0.0,0.0,1.0,1.0,RBMY2AP
ENSG00000226053,0.0,0.0,1.0,1.0,LINC01776
ENSG00000226055,0.0,0.0,1.0,1.0,PAICSP1
ENSG00000226056,0.0,0.0,1.0,1.0,MTND4P32
ENSG00000226057,0.0,0.0,1.0,1.0,PHF2P2
ENSG00000073861,0.0,0.0,1.0,1.0,TBX21
ENSG00000276648,0.0,0.0,1.0,1.0,ENSG00000276648
ENSG00000276650,0.0,0.0,1.0,1.0,ENSG00000276650
ENSG00000276652,0.0,0.0,1.0,1.0,ENSG00000276652
ENSG00000276653,0.0,0.0,1.0,1.0,RN7SL856P
ENSG00000276656,0.0,0.0,1.0,1.0,MIR6083
ENSG00000226022,0.0,0.0,1.0,1.0,ENSG00000226022
ENSG00000226023,0.0,0.0,1.0,1.0,CT47A6
ENSG00000226024,0.0,0.0,1.0,1.0,COX5BP7
ENSG00000226025,0.0,0.0,1.0,1.0,ENSG00000226025
ENSG00000276666,0.0,0.0,1.0,1.0,ENSG00000276666
ENSG00000226058,0.0,0.0,1.0,1.0,LOC107985789
ENSG00000226059,0.0,0.0,1.0,1.0,HMGB3P20
ENSG00000226061,0.0,0.0,1.0,1.0,PCMTD1P1
ENSG00000226063,0.0,0.0,1.0,1.0,ENSG00000226063
ENSG00000226064,0.0,0.0,1.0,1.0,PGBD4P6
ENSG00000226065,0.0,0.0,1.0,1.0,ZBTB45P2
ENSG00000226066,0.0,0.0,1.0,1.0,ZP3P2
ENSG00000226070,0.0,0.0,1.0,1.0,LINC00951
ENSG00000226072,0.0,0.0,1.0,1.0,ENSG00000226072
ENSG00000263375,0.0,0.0,1.0,1.0,LOC100533653
ENSG00000226031,0.0,0.0,1.0,1.0,FGF13-AS1
ENSG00000276688,0.0,0.0,1.0,1.0,ENSG00000276688
ENSG00000276689,0.0,0.0,1.0,1.0,ENSG00000276689
ENSG00000073670,0.0,0.0,1.0,1.0,ADAM11
ENSG00000263426,0.0,0.0,1.0,1.0,RN7SL471P
ENSG00000226042,0.0,0.0,1.0,1.0,CDY10P
ENSG00000226043,0.0,0.0,1.0,1.0,ENSG00000226043
ENSG00000226045,0.0,0.0,1.0,1.0,ENSG00000226045
ENSG00000226046,0.0,0.0,1.0,1.0,AP1S2P1
ENSG00000226047,0.0,0.0,1.0,1.0,ENSG00000226047
ENSG00000226048,0.0,0.0,1.0,1.0,YBX1P8
ENSG00000226011,0.0,0.0,1.0,1.0,OFD1P1Y
ENSG00000226012,0.0,0.0,1.0,1.0,ENSG00000226012
ENSG00000226013,0.0,0.0,1.0,1.0,MRPS18BP1
ENSG00000226014,0.0,0.0,1.0,1.0,ENSG00000226014
ENSG00000226016,0.0,0.0,1.0,1.0,RPL36AP55
ENSG00000226020,0.0,0.0,1.0,1.0,CDK2AP2P3
ENSG00000226007,0.0,0.0,1.0,1.0,FAM88F
ENSG00000226008,0.0,0.0,1.0,1.0,SEPTIN14P3
ENSG00000263421,0.0,0.0,1.0,1.0,ENSG00000263421
ENSG00000226010,0.0,0.0,1.0,1.0,LOC100419786
ENSG00000226028,0.0,0.0,1.0,1.0,PFN1P12
ENSG00000226030,0.0,0.0,1.0,1.0,HLA-DQB3
ENSG00000168060,0.0,0.0,1.0,1.0,NAALADL1
ENSG00000168070,0.0,0.0,1.0,1.0,MAJIN
ENSG00000276674,0.0,0.0,1.0,1.0,IGKV1OR1-1
ENSG00000276675,0.0,0.0,1.0,1.0,ENSG00000276675
ENSG00000276677,0.0,0.0,1.0,1.0,ENSG00000276677
ENSG00000276679,0.0,0.0,1.0,1.0,ENSG00000276679
ENSG00000263424,0.0,0.0,1.0,1.0,ENSG00000263424
ENSG00000276682,0.0,0.0,1.0,1.0,ENSG00000276682
ENSG00000276683,0.0,0.0,1.0,1.0,ENSG00000276683
ENSG00000276685,0.0,0.0,1.0,1.0,ENSG00000276685
ENSG00000225944,0.0,0.0,1.0,1.0,RIOK3P1
ENSG00000263417,0.0,0.0,1.0,1.0,GTSCR1
ENSG00000225948,0.0,0.0,1.0,1.0,LINC02648
ENSG00000225949,0.0,0.0,1.0,1.0,ENSG00000225949
ENSG00000073754,0.0,0.0,1.0,1.0,CD5L
ENSG00000073756,0.0,0.0,1.0,1.0,PTGS2
ENSG00000168079,0.0,0.0,1.0,1.0,SCARA5
ENSG00000225986,0.0,0.0,1.0,1.0,ENSG00000225986
ENSG00000225988,0.0,0.0,1.0,1.0,LAMP5-AS1
ENSG00000225991,0.0,0.0,1.0,1.0,RPL23AP34
ENSG00000225992,0.0,0.0,1.0,1.0,TRGVA
ENSG00000225997,0.0,0.0,1.0,1.0,OR4A8
ENSG00000225999,0.0,0.0,1.0,1.0,NDUFA12P1
ENSG00000226003,0.0,0.0,1.0,1.0,PPIAP37
ENSG00000226004,0.0,0.0,1.0,1.0,SIMALR
ENSG00000226005,0.0,0.0,1.0,1.0,LINC02660
ENSG00000276691,0.0,0.0,1.0,1.0,ENSG00000276691
ENSG00000276693,0.0,0.0,1.0,1.0,ENSG00000276693
ENSG00000276699,0.0,0.0,1.0,1.0,TRAJ36
ENSG00000276703,0.0,0.0,1.0,1.0,RPS29P32
ENSG00000225964,0.0,0.0,1.0,1.0,NRIR
ENSG00000225965,0.0,0.0,1.0,1.0,ENSG00000225965
ENSG00000225970,0.0,0.0,1.0,1.0,ENSG00000225970
ENSG00000225974,0.0,0.0,1.0,1.0,ENSG00000225974
ENSG00000263416,0.0,0.0,1.0,1.0,ENSG00000263416
ENSG00000225978,0.0,0.0,1.0,1.0,HAR1A
ENSG00000225979,0.0,0.0,1.0,1.0,ANKRD44-DT
ENSG00000225980,0.0,0.0,1.0,1.0,OR7E19P
ENSG00000225981,0.0,0.0,1.0,1.0,MICALL2-DT
ENSG00000225982,0.0,0.0,1.0,1.0,ENSG00000225982
ENSG00000225942,0.0,0.0,1.0,1.0,LINC01875
ENSG00000225943,0.0,0.0,1.0,1.0,ENSG00000225943
ENSG00000261362,0.0,0.0,1.0,1.0,LOC100133127
ENSG00000168124,0.0,0.0,1.0,1.0,OR1F1
ENSG00000261363,0.0,0.0,1.0,1.0,ENSG00000261363
ENSG00000261364,0.0,0.0,1.0,1.0,ENSG00000261364
ENSG00000225951,0.0,0.0,1.0,1.0,ODF2-AS1
ENSG00000225952,0.0,0.0,1.0,1.0,ENSG00000225952
ENSG00000225957,0.0,0.0,1.0,1.0,ENSG00000225957
ENSG00000225959,0.0,0.0,1.0,1.0,MTND4P3
ENSG00000225960,0.0,0.0,1.0,1.0,ENSG00000225960
ENSG00000261365,0.0,0.0,1.0,1.0,ENSG00000261365
ENSG00000225922,0.0,0.0,1.0,1.0,RPL21P92
ENSG00000225923,0.0,0.0,1.0,1.0,LOC101060164
ENSG00000225924,0.0,0.0,1.0,1.0,TAB2-AS1
ENSG00000225925,0.0,0.0,1.0,1.0,ENSG00000225925
ENSG00000276733,0.0,0.0,1.0,1.0,MIR7158
ENSG00000276690,0.0,0.0,1.0,1.0,ENSG00000276690
ENSG00000225884,0.0,0.0,1.0,1.0,LOC729254
ENSG00000225886,0.0,0.0,1.0,1.0,ENSG00000225886
ENSG00000225893,0.0,0.0,1.0,1.0,RPS6P11
ENSG00000225895,0.0,0.0,1.0,1.0,TRAPPC2P8
ENSG00000276704,0.0,0.0,1.0,1.0,ENSG00000276704
ENSG00000276705,0.0,0.0,1.0,1.0,ENSG00000276705
ENSG00000276706,0.0,0.0,1.0,1.0,ENSG00000276706
ENSG00000276707,0.0,0.0,1.0,1.0,ENSG00000276707
ENSG00000276670,0.0,0.0,1.0,1.0,ENSG00000276670
ENSG00000276673,0.0,0.0,1.0,1.0,ENSG00000276673
ENSG00000225928,0.0,0.0,1.0,1.0,CACYBPP1
ENSG00000225929,0.0,0.0,1.0,1.0,LOC105373100
ENSG00000225931,0.0,0.0,1.0,1.0,ENSG00000225931
ENSG00000225935,0.0,0.0,1.0,1.0,BANF1P5
ENSG00000225936,0.0,0.0,1.0,1.0,SLC18A2-AS1
ENSG00000225937,0.0,0.0,1.0,1.0,PCA3
ENSG00000276715,0.0,0.0,1.0,1.0,YWHAEP7
ENSG00000276721,0.0,0.0,1.0,1.0,ENSG00000276721
ENSG00000276722,0.0,0.0,1.0,1.0,ENSG00000276722
ENSG00000276723,0.0,0.0,1.0,1.0,Y_RNA
ENSG00000168148,0.0,0.0,1.0,1.0,H3-4
ENSG00000225900,0.0,0.0,1.0,1.0,HSPE1P13
ENSG00000225903,0.0,0.0,1.0,1.0,ENSG00000225903
ENSG00000225906,0.0,0.0,1.0,1.0,ENSG00000225906
ENSG00000225907,0.0,0.0,1.0,1.0,RPS27P16
ENSG00000225911,0.0,0.0,1.0,1.0,ENSG00000225911
ENSG00000225914,0.0,0.0,1.0,1.0,HCG23
ENSG00000225916,0.0,0.0,1.0,1.0,ENSG00000225916
ENSG00000225919,0.0,0.0,1.0,1.0,LINC01745
ENSG00000225879,0.0,0.0,1.0,1.0,ENSG00000225879
ENSG00000225882,0.0,0.0,1.0,1.0,LINC01456
ENSG00000261402,0.0,0.0,1.0,1.0,ENSG00000261402
ENSG00000225827,0.0,0.0,1.0,1.0,SFTPA3P
ENSG00000225833,0.0,0.0,1.0,1.0,ACE2-DT
ENSG00000225839,0.0,0.0,1.0,1.0,TRMT2B-AS1
ENSG00000261398,0.0,0.0,1.0,1.0,LOC112268173
ENSG00000225896,0.0,0.0,1.0,1.0,ELOCP36
ENSG00000225899,0.0,0.0,1.0,1.0,FRG2B
ENSG00000225856,0.0,0.0,1.0,1.0,PCNPP2
ENSG00000225857,0.0,0.0,1.0,1.0,LINC02816
ENSG00000225858,0.0,0.0,1.0,1.0,MATR3P1
ENSG00000276748,0.0,0.0,1.0,1.0,ENSG00000276748
ENSG00000276750,0.0,0.0,1.0,1.0,ENSG00000276750
ENSG00000276752,0.0,0.0,1.0,1.0,ENSG00000276752
ENSG00000261399,0.0,0.0,1.0,1.0,MAPK8IP3-AS1
ENSG00000276711,0.0,0.0,1.0,1.0,U2
ENSG00000261401,0.0,0.0,1.0,1.0,HERC2P1
ENSG00000276713,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000168158,0.0,0.0,1.0,1.0,OR2C1
ENSG00000168229,0.0,0.0,1.0,1.0,PTGDR
ENSG00000261396,0.0,0.0,1.0,1.0,ENSG00000261396
ENSG00000225809,0.0,0.0,1.0,1.0,RBMY2KP
ENSG00000276724,0.0,0.0,1.0,1.0,ENSG00000276724
ENSG00000276729,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276730,0.0,0.0,1.0,1.0,ENSG00000276730
ENSG00000225860,0.0,0.0,1.0,1.0,ENSG00000225860
ENSG00000225864,0.0,0.0,1.0,1.0,ENSG00000225864
ENSG00000225867,0.0,0.0,1.0,1.0,ENSG00000225867
ENSG00000225870,0.0,0.0,1.0,1.0,LINC00368
ENSG00000261397,0.0,0.0,1.0,1.0,LINC01177
ENSG00000225872,0.0,0.0,1.0,1.0,TEX14BP
ENSG00000225876,0.0,0.0,1.0,1.0,ENSG00000225876
ENSG00000225877,0.0,0.0,1.0,1.0,PSG8-AS1
ENSG00000225878,0.0,0.0,1.0,1.0,SERBP1P2
ENSG00000261393,0.0,0.0,1.0,1.0,ENSG00000261393
ENSG00000276765,0.0,0.0,1.0,1.0,MIR8073
ENSG00000276768,0.0,0.0,1.0,1.0,ENSG00000276768
ENSG00000276769,0.0,0.0,1.0,1.0,MIR6752
ENSG00000276737,0.0,0.0,1.0,1.0,ENSG00000276737
ENSG00000276738,0.0,0.0,1.0,1.0,ENSG00000276738
ENSG00000276740,0.0,0.0,1.0,1.0,ENSG00000276740
ENSG00000276741,0.0,0.0,1.0,1.0,ENSG00000276741
ENSG00000276743,0.0,0.0,1.0,1.0,ENSG00000276743
ENSG00000276746,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276747,0.0,0.0,1.0,1.0,PADI6
ENSG00000225842,0.0,0.0,1.0,1.0,GGCTP3
ENSG00000225843,0.0,0.0,1.0,1.0,NIPA2P1
ENSG00000225846,0.0,0.0,1.0,1.0,RPL36P8
ENSG00000225849,0.0,0.0,1.0,1.0,MKRN7P
ENSG00000225851,0.0,0.0,1.0,1.0,HLA-S
ENSG00000225760,0.0,0.0,1.0,1.0,LINC00431
ENSG00000225765,0.0,0.0,1.0,1.0,LINC01831
ENSG00000225768,0.0,0.0,1.0,1.0,LINC02620
ENSG00000225769,0.0,0.0,1.0,1.0,CROCCP1
ENSG00000225811,0.0,0.0,1.0,1.0,ENSG00000225811
ENSG00000225813,0.0,0.0,1.0,1.0,ENSG00000225813
ENSG00000225814,0.0,0.0,1.0,1.0,GRPEL2P2
ENSG00000225815,0.0,0.0,1.0,1.0,ENSG00000225815
ENSG00000225816,0.0,0.0,1.0,1.0,GTF3AP5
ENSG00000225818,0.0,0.0,1.0,1.0,ENSG00000225818
ENSG00000225819,0.0,0.0,1.0,1.0,ENSG00000225819
ENSG00000225823,0.0,0.0,1.0,1.0,RPL7P45
ENSG00000225825,0.0,0.0,1.0,1.0,IGHD6-25
ENSG00000276758,0.0,0.0,1.0,1.0,ENSG00000276758
ENSG00000276760,0.0,0.0,1.0,1.0,LOC102723502
ENSG00000276762,0.0,0.0,1.0,1.0,ENSG00000276762
ENSG00000225755,0.0,0.0,1.0,1.0,TRNT1P1
ENSG00000225758,0.0,0.0,1.0,1.0,RPS17P17
ENSG00000225713,0.0,0.0,1.0,1.0,RPL30P1
ENSG00000225716,0.0,0.0,1.0,1.0,ELOCP13
ENSG00000276770,0.0,0.0,1.0,1.0,MIR6780B
ENSG00000276771,0.0,0.0,1.0,1.0,ENSG00000276771
ENSG00000261340,0.0,0.0,1.0,1.0,LINC01616
ENSG00000225781,0.0,0.0,1.0,1.0,OR6V1
ENSG00000225795,0.0,0.0,1.0,1.0,ENSG00000225795
ENSG00000261348,0.0,0.0,1.0,1.0,LINC02136
ENSG00000225797,0.0,0.0,1.0,1.0,UBDP1
ENSG00000225798,0.0,0.0,1.0,1.0,ENSG00000225798
ENSG00000225801,0.0,0.0,1.0,1.0,RABEPKP1
ENSG00000225802,0.0,0.0,1.0,1.0,WARS1P1
ENSG00000225803,0.0,0.0,1.0,1.0,MRPS11P1
ENSG00000225759,0.0,0.0,1.0,1.0,LINC00489
ENSG00000276795,0.0,0.0,1.0,1.0,ENSG00000276795
ENSG00000276796,0.0,0.0,1.0,1.0,ENSG00000276796
ENSG00000276754,0.0,0.0,1.0,1.0,ENSG00000276754
ENSG00000276755,0.0,0.0,1.0,1.0,ENSG00000276755
ENSG00000225775,0.0,0.0,1.0,1.0,ENSG00000225775
ENSG00000225777,0.0,0.0,1.0,1.0,DDX39AP1
ENSG00000261382,0.0,0.0,1.0,1.0,ENSG00000261382
ENSG00000168260,0.0,0.0,1.0,1.0,ENSG00000168260
ENSG00000168267,0.0,0.0,1.0,1.0,PTF1A
ENSG00000168269,0.0,0.0,1.0,1.0,FOXI1
ENSG00000225735,0.0,0.0,1.0,1.0,NEK4P1
ENSG00000225738,0.0,0.0,1.0,1.0,NRG3-AS1
ENSG00000225740,0.0,0.0,1.0,1.0,ELOCP6
ENSG00000225741,0.0,0.0,1.0,1.0,ENSG00000225741
ENSG00000225745,0.0,0.0,1.0,1.0,ENSG00000225745
ENSG00000225746,0.0,0.0,1.0,1.0,MEG8
ENSG00000168367,0.0,0.0,1.0,1.0,LINC00917
ENSG00000261379,0.0,0.0,1.0,1.0,ENSG00000261379
ENSG00000225685,0.0,0.0,1.0,1.0,TSPY5P
ENSG00000225690,0.0,0.0,1.0,1.0,TREML5P
ENSG00000225718,0.0,0.0,1.0,1.0,LOC105375344
ENSG00000225719,0.0,0.0,1.0,1.0,NMNAT1P2
ENSG00000276773,0.0,0.0,1.0,1.0,ENSG00000276773
ENSG00000276775,0.0,0.0,1.0,1.0,IGHV4-4
ENSG00000276778,0.0,0.0,1.0,1.0,LINC02227
ENSG00000276782,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276783,0.0,0.0,1.0,1.0,ENSG00000276783
ENSG00000276784,0.0,0.0,1.0,1.0,ENSG00000276784
ENSG00000276786,0.0,0.0,1.0,1.0,ENSG00000276786
ENSG00000276788,0.0,0.0,1.0,1.0,SNORD26
ENSG00000276789,0.0,0.0,1.0,1.0,MRGPRX8P
ENSG00000276792,0.0,0.0,1.0,1.0,ENSG00000276792
ENSG00000225671,0.0,0.0,1.0,1.0,FCF1P6
ENSG00000225672,0.0,0.0,1.0,1.0,CCNT2P1
ENSG00000225673,0.0,0.0,1.0,1.0,TMED2P1
ENSG00000261375,0.0,0.0,1.0,1.0,GOLGA6L23P
ENSG00000225720,0.0,0.0,1.0,1.0,ENSG00000225720
ENSG00000225722,0.0,0.0,1.0,1.0,RPL24P9
ENSG00000225723,0.0,0.0,1.0,1.0,MTND6P15
ENSG00000225724,0.0,0.0,1.0,1.0,ASH2LP3
ENSG00000225726,0.0,0.0,1.0,1.0,ENSG00000225726
ENSG00000225727,0.0,0.0,1.0,1.0,ENSG00000225727
ENSG00000225728,0.0,0.0,1.0,1.0,TMEM230P1
ENSG00000261376,0.0,0.0,1.0,1.0,ENSG00000261376
ENSG00000168314,0.0,0.0,1.0,1.0,MOBP
ENSG00000168333,0.0,0.0,1.0,1.0,PPDPFL
ENSG00000168334,0.0,0.0,1.0,1.0,XIRP1
ENSG00000168348,0.0,0.0,1.0,1.0,INSM2
ENSG00000225656,0.0,0.0,1.0,1.0,LOC124904546
ENSG00000225657,0.0,0.0,1.0,1.0,LINC01716
ENSG00000263395,0.0,0.0,1.0,1.0,ENSG00000263395
ENSG00000225619,0.0,0.0,1.0,1.0,MYT1L-AS1
ENSG00000225698,0.0,0.0,1.0,1.0,IGHV3-72
ENSG00000225705,0.0,0.0,1.0,1.0,ENSG00000225705
ENSG00000225708,0.0,0.0,1.0,1.0,ENSG00000225708
ENSG00000225710,0.0,0.0,1.0,1.0,PDE4DIPP8
ENSG00000168398,0.0,0.0,1.0,1.0,BDKRB2
ENSG00000168418,0.0,0.0,1.0,1.0,KCNG4
ENSG00000261373,0.0,0.0,1.0,1.0,VPS9D1-AS1
ENSG00000225664,0.0,0.0,1.0,1.0,YWHAZP8
ENSG00000225665,0.0,0.0,1.0,1.0,SAR1AP3
ENSG00000225667,0.0,0.0,1.0,1.0,ENSG00000225667
ENSG00000225669,0.0,0.0,1.0,1.0,RPL23AP27
ENSG00000225670,0.0,0.0,1.0,1.0,CADM3-AS1
ENSG00000276817,0.0,0.0,1.0,1.0,ENSG00000276817
ENSG00000276818,0.0,0.0,1.0,1.0,ENSG00000276818
ENSG00000276819,0.0,0.0,1.0,1.0,TRBV15
ENSG00000276822,0.0,0.0,1.0,1.0,ENSG00000276822
ENSG00000225676,0.0,0.0,1.0,1.0,LOC105372988
ENSG00000225678,0.0,0.0,1.0,1.0,ENSG00000225678
ENSG00000225681,0.0,0.0,1.0,1.0,ENSG00000225681
ENSG00000263394,0.0,0.0,1.0,1.0,ENSG00000263394
ENSG00000225684,0.0,0.0,1.0,1.0,FAM225B
ENSG00000225644,0.0,0.0,1.0,1.0,RPL35AP4
ENSG00000225647,0.0,0.0,1.0,1.0,LOC105375448
ENSG00000225649,0.0,0.0,1.0,1.0,LOC100506474
ENSG00000225650,0.0,0.0,1.0,1.0,EIF2S2P5
ENSG00000225652,0.0,0.0,1.0,1.0,KCNMA1-AS3
ENSG00000225653,0.0,0.0,1.0,1.0,RNF19BPY
ENSG00000225655,0.0,0.0,1.0,1.0,ENSG00000225655
ENSG00000225595,0.0,0.0,1.0,1.0,LINC01623
ENSG00000225598,0.0,0.0,1.0,1.0,ENSG00000225598
ENSG00000225605,0.0,0.0,1.0,1.0,ENSG00000225605
ENSG00000225606,0.0,0.0,1.0,1.0,LOC107986768
ENSG00000225620,0.0,0.0,1.0,1.0,ENSG00000225620
ENSG00000276797,0.0,0.0,1.0,1.0,ENSG00000276797
ENSG00000276800,0.0,0.0,1.0,1.0,Metazoa_SRP
ENSG00000276801,0.0,0.0,1.0,1.0,ENSG00000276801
ENSG00000263390,0.0,0.0,1.0,1.0,MIR3119-2
ENSG00000276807,0.0,0.0,1.0,1.0,ENSG00000276807
ENSG00000263391,0.0,0.0,1.0,1.0,ENSG00000263391
ENSG00000276811,0.0,0.0,1.0,1.0,ENSG00000276811
ENSG00000276812,0.0,0.0,1.0,1.0,ENSG00000276812
ENSG00000276813,0.0,0.0,1.0,1.0,ENSG00000276813
ENSG00000263392,0.0,0.0,1.0,1.0,ENSG00000263392
ENSG00000276815,0.0,0.0,1.0,1.0,ENSG00000276815
ENSG00000276841,0.0,0.0,1.0,1.0,ENSG00000276841
ENSG00000276844,0.0,0.0,1.0,1.0,SNORD115-46
ENSG00000276845,0.0,0.0,1.0,1.0,ENSG00000276845
ENSG00000263389,0.0,0.0,1.0,1.0,MIR3973
ENSG00000225622,0.0,0.0,1.0,1.0,PPIAP17
ENSG00000225623,0.0,0.0,1.0,1.0,AGBL4-IT1
ENSG00000225624,0.0,0.0,1.0,1.0,TBL1YP1
ENSG00000225625,0.0,0.0,1.0,1.0,ENSG00000225625
ENSG00000225626,0.0,0.0,1.0,1.0,CFAP95-DT
ENSG00000225632,0.0,0.0,1.0,1.0,SSBP3-AS2
